ORDERKEY,PARTKEY,SUPPKEY,LINENUMBER,QUANTITY,EXTENDEDPRICE,DISCOUNT,TAX,RETURNFLAG,LINESTATUS,SHIPDATE,COMMITDATE,RECEIPTDATE,SHIPINSTRUCT,SHIPMODE,COMMENT,ORDERKEY,CUSTKEY,ORDERSTATUS,TOTALPRICE,ORDERDATE,ORDERPRIORITY,CLERK,SHIPPRIORITY,COMMENT
5102788,166421,8938,6,13,19336.46,0.07,0.05,N,O,1997-04-24,1997-02-25,1997-04-29,TAKE BACK RETURN,REG AIR,"above the pending, car",,5102788,143836,O,316306.25,1997-01-06,5-LOW,Clerk#000000615,0,carefully along the furiously regular requests. furiously even fo,
5102880,104582,7093,6,22,34904.76,0.02,0.03,R,F,1992-08-29,1992-07-17,1992-09-01,COLLECT COD,RAIL,s deposits after the furiously unusual,,5102880,133030,F,190476.82,1992-05-17,4-NOT SPECIFIED,Clerk#000000115,0,ar deposits against the ,
5103428,48967,8968,1,11,21075.56,0.10,0.04,N,O,1996-06-03,1996-03-31,1996-06-09,DELIVER IN PERSON,MAIL,al accounts wake-- special dependencies,,5103428,138689,O,173315.80,1996-02-24,3-MEDIUM,Clerk#000000266,0,"fully express accounts across the quick, ex",
5103588,147299,7300,1,14,18848.06,0.04,0.01,N,O,1998-10-05,1998-08-14,1998-10-16,TAKE BACK RETURN,MAIL,ess requests wak,,5103588,3721,O,164853.28,1998-06-07,1-URGENT,Clerk#000000553,0," furiously pending foxes. asymptotes ",
5104068,142741,5256,3,43,76700.82,0.08,0.01,N,O,1996-02-02,1996-01-24,1996-02-18,TAKE BACK RETURN,AIR," quickly after the requests. ironic,",,5104068,108173,O,224090.14,1995-11-18,2-HIGH,Clerk#000000312,0,ses above the quickly ironic deposits ,
5104388,123262,8287,4,17,21849.42,0.05,0.08,A,F,1993-01-05,1992-11-25,1993-01-27,DELIVER IN PERSON,FOB,onic ideas. furiousl,,5104388,65233,F,215482.48,1992-09-25,3-MEDIUM,Clerk#000000884,0,carefully against the slyly bold deposits. carefully pending ideas wake reques,
5104480,44771,7276,3,42,72062.34,0.03,0.00,N,O,1997-01-19,1997-03-12,1997-02-05,NONE,RAIL," even accounts",,5104480,131446,O,120193.36,1996-12-30,3-MEDIUM,Clerk#000000921,0,fluffily bold foxes. qui,
5104640,20250,251,6,1,1170.25,0.02,0.08,R,F,1992-06-04,1992-04-02,1992-06-12,DELIVER IN PERSON,FOB,requests wake sl,,5104640,76201,F,110909.77,1992-02-13,1-URGENT,Clerk#000000409,0,ealthily according to the final ,
5104708,99395,6923,2,37,51592.43,0.04,0.05,R,F,1993-05-21,1993-05-11,1993-06-20,NONE,AIR,ckages. carefully ironic dependencies aga,,5104708,137254,F,99202.75,1993-03-08,4-NOT SPECIFIED,Clerk#000000582,0,"lyly. quickly final packages haggle slyly. ironic, final packages haggle",
5105348,170884,885,2,28,54736.64,0.08,0.08,A,F,1993-03-21,1993-03-08,1993-04-16,TAKE BACK RETURN,TRUCK," after the regular noto",,5105348,59087,F,124088.23,1993-01-16,2-HIGH,Clerk#000000404,0,cross the final deposits will x-ray blithely blithely special fox,
5105440,103124,655,6,26,29305.12,0.08,0.00,R,F,1993-02-23,1993-02-07,1993-02-28,NONE,MAIL," foxes. fin",,5105440,16912,F,188740.76,1992-11-30,1-URGENT,Clerk#000000387,0,n deposits along the carefully final depend,
5105920,64810,7317,4,22,39045.82,0.06,0.05,N,O,1995-10-25,1995-09-21,1995-11-21,NONE,FOB," silent deposits. fluffily special ac",,5105920,43100,O,141554.64,1995-08-05,4-NOT SPECIFIED,Clerk#000000739,0," after the quickly special attainments",
5106880,39990,9991,4,37,71409.63,0.09,0.08,N,O,1998-10-03,1998-08-04,1998-10-07,DELIVER IN PERSON,REG AIR,ular requests. furiously express theodo,,5106880,134896,O,257878.52,1998-06-17,2-HIGH,Clerk#000000867,0,le blithely even epitaphs. special foxes sleep i,
5106948,137005,4545,1,40,41680.00,0.05,0.07,A,F,1994-02-11,1994-04-29,1994-03-06,DELIVER IN PERSON,FOB,ongside of the express dependencies. slyl,,5106948,147694,F,196551.96,1994-02-09,5-LOW,Clerk#000000861,0,sleep quickly against the ironic,
5107108,150940,8486,7,22,43800.68,0.03,0.04,N,O,1997-04-25,1997-03-02,1997-05-17,NONE,RAIL,bout the carefully spec,,5107108,122047,O,268340.50,1996-12-28,4-NOT SPECIFIED,Clerk#000000471,0,re carefully special frets,
5107360,101388,8919,3,6,8336.28,0.08,0.01,R,F,1995-04-22,1995-07-10,1995-05-19,DELIVER IN PERSON,TRUCK,fully slyly bold accounts. furiously ev,,5107360,79379,P,192936.93,1995-04-17,2-HIGH,Clerk#000000062,0,lly after the bold frets. furious,
5107680,69096,6615,2,27,28757.43,0.07,0.00,N,O,1996-08-31,1996-10-11,1996-09-16,NONE,REG AIR,to beans. packages cajole busily agains,,5107680,15980,O,223336.35,1996-08-01,2-HIGH,Clerk#000000957,0,structions haggle slyly. quickl,
5109120,164477,2026,3,16,24663.52,0.08,0.02,N,O,1997-01-26,1996-12-22,1997-01-27,TAKE BACK RETURN,FOB,ickly dogge,,5109120,116398,O,197585.25,1996-09-30,5-LOW,Clerk#000000817,0,le slyly ironic asymptotes. c,
5109348,159144,1660,1,29,34891.06,0.06,0.00,A,F,1992-01-15,1992-04-02,1992-01-20,TAKE BACK RETURN,AIR,heodolites along the ideas hang p,,5109348,120595,F,110244.76,1992-01-07,4-NOT SPECIFIED,Clerk#000000474,0,nts hang furiously. regular theodolites sleep: silent theodolites ,
5110308,102304,9835,3,17,22207.10,0.01,0.04,A,F,1993-05-20,1993-04-20,1993-06-02,TAKE BACK RETURN,FOB,usly express requests are. fluffily s,,5110308,3595,F,154250.55,1993-01-28,2-HIGH,Clerk#000000795,0,stealthily final asymptotes haggle slowly,
5110560,381,382,1,6,7688.28,0.10,0.05,R,F,1995-05-09,1995-05-29,1995-05-11,DELIVER IN PERSON,REG AIR,ptotes print quickly ,,5110560,55300,F,7265.42,1995-03-18,5-LOW,Clerk#000000317,0,uctions boost final packages. furiously even acco,
5110880,48288,793,2,4,4945.12,0.01,0.02,A,F,1993-11-18,1993-11-02,1993-12-07,NONE,TRUCK,old foxes. regular pearls,,5110880,42199,F,89713.63,1993-09-12,3-MEDIUM,Clerk#000000248,0,ly unusual deposits above the special theodolites breach quickly accord,
5110948,45405,414,6,46,62118.40,0.04,0.06,A,F,1994-11-28,1994-09-06,1994-12-09,NONE,AIR,cajole quickly somas. ,,5110948,9481,F,265733.28,1994-08-04,5-LOW,Clerk#000000067,0,arefully careful dependencies. carefully even platelets use furiously. even t,
5111200,130814,3328,3,1,1844.81,0.06,0.03,N,O,1995-07-14,1995-09-17,1995-07-15,DELIVER IN PERSON,REG AIR," fluffily. blithely fina",,5111200,33869,O,332756.99,1995-06-25,1-URGENT,Clerk#000000767,0,"n packages. foxes sleep slyly. silent foxes boost carefully pending, stealth",
5111360,10325,2827,3,49,60530.68,0.06,0.00,N,O,1996-04-26,1996-03-15,1996-05-22,TAKE BACK RETURN,TRUCK,nding foxes cajole furious,,5111360,72370,O,259259.70,1996-01-17,3-MEDIUM,Clerk#000000754,0,es are blithely unusual asymptotes. special pinto beans are slyly always r,
5111588,5213,214,3,10,11182.10,0.09,0.08,R,F,1994-07-27,1994-08-02,1994-08-08,NONE,RAIL,onic accounts haggle fluffily bl,,5111588,141637,F,106836.56,1994-06-28,5-LOW,Clerk#000000007,0,pinto beans above the blithely special accounts integrate about the f,
5112388,59750,2256,2,11,18807.25,0.06,0.00,A,F,1994-03-25,1994-04-30,1994-04-03,NONE,TRUCK,ly regular foxes affix above the slyly pend,,5112388,63430,F,117982.41,1994-03-07,1-URGENT,Clerk#000000343,0,nod slyly after the careful requests? ,
5114148,119399,4422,5,29,41133.31,0.00,0.00,R,F,1992-07-31,1992-08-02,1992-08-24,COLLECT COD,RAIL,gside of the ,,5114148,86650,F,292134.04,1992-05-12,1-URGENT,Clerk#000000109,0,"cuses cajole requests. express, final deposits cajole. ",
5114468,50101,7617,1,11,11562.10,0.03,0.05,A,F,1993-12-04,1993-12-10,1993-12-22,DELIVER IN PERSON,TRUCK,s sleep. furiously silent foxes dete,,5114468,7892,F,279645.27,1993-11-08,1-URGENT,Clerk#000000233,0,against the slyly final theodolites haggle carefully about the,
5114880,181127,3646,4,19,22954.28,0.04,0.05,R,F,1993-07-11,1993-06-03,1993-07-20,TAKE BACK RETURN,FOB,regular accounts. furiously ,,5114880,114382,F,210631.13,1993-04-28,5-LOW,Clerk#000000770,0,egular requests. blithely unusual requests haggle. unusual ,
5115200,123046,5559,3,25,26726.00,0.08,0.01,R,F,1994-06-21,1994-08-03,1994-07-15,COLLECT COD,MAIL,se sometimes. furiousl,,5115200,22834,F,173893.89,1994-05-15,4-NOT SPECIFIED,Clerk#000000880,0,s alongside of the blithely even dependencies affix ,
5115428,22063,9570,3,19,18716.14,0.01,0.07,N,O,1996-01-29,1996-02-12,1996-02-21,DELIVER IN PERSON,MAIL,dependencies cajole orbits. furiously fina,,5115428,109513,O,152003.24,1995-12-14,2-HIGH,Clerk#000000456,0,accounts dazzle blithely blithely bold pinto,
5116000,102406,4917,3,1,1408.40,0.07,0.00,N,O,1996-09-29,1996-09-15,1996-10-14,NONE,FOB,l foxes sleep quickly after the ironic,,5116000,73451,O,44356.62,1996-06-22,4-NOT SPECIFIED,Clerk#000000197,0,"y. ironic, even packa",
5116068,93588,3589,2,41,64844.78,0.06,0.06,A,F,1994-12-31,1994-12-22,1995-01-02,DELIVER IN PERSON,RAIL,beans cajole slyly along,,5116068,134929,F,134137.99,1994-11-13,2-HIGH,Clerk#000000107,0,xpress pinto beans are fluffily. quickly pending accounts wake slyly. ,
5116160,107552,2573,2,10,15595.50,0.09,0.08,N,O,1997-08-04,1997-09-12,1997-09-02,NONE,SHIP,s are. blithely ironic theod,,5116160,19984,O,57303.02,1997-06-21,4-NOT SPECIFIED,Clerk#000000761,0," regular grouches. blithely even accounts affix s",
5116480,20098,2601,6,29,29524.61,0.01,0.08,A,F,1994-11-05,1994-10-22,1994-11-14,DELIVER IN PERSON,REG AIR,carefully eve,,5116480,96239,F,263746.03,1994-08-07,1-URGENT,Clerk#000000306,0,uests affix furiously after the accounts. slyly even requests snooze slyly e,
5116960,77949,457,1,13,25050.22,0.05,0.01,A,F,1995-05-05,1995-05-15,1995-05-29,NONE,AIR,final deposit,,5116960,94054,F,69395.61,1995-03-17,2-HIGH,Clerk#000000047,0,efully regular platelets,
5117188,25259,2766,2,10,11842.50,0.08,0.03,R,F,1994-01-22,1994-04-06,1994-02-18,NONE,FOB," decoys are ironic, regul",,5117188,148288,F,314299.63,1994-01-20,3-MEDIUM,Clerk#000000519,0,tions. carefully ironic deposits about the fluffily unusual pinto beans solv,
5117280,37970,7971,2,40,76318.80,0.04,0.00,N,O,1998-03-25,1998-05-16,1998-04-23,TAKE BACK RETURN,FOB,packages cajole. furiously ironic acco,,5117280,42073,O,295890.57,1998-03-08,2-HIGH,Clerk#000000579,0,ly bold instructions. ironic accounts,
5117600,196069,8589,2,23,26796.38,0.04,0.01,A,F,1993-10-15,1993-11-09,1993-11-03,NONE,RAIL,lly above the,,5117600,32054,F,176781.93,1993-09-20,3-MEDIUM,Clerk#000000584,0,ar packages cajole carefully. deposits serve blithely along th,
5117828,124119,1656,7,2,2286.22,0.10,0.08,N,O,1997-09-24,1997-11-08,1997-10-15,COLLECT COD,SHIP,ts shall have ,,5117828,138931,O,197783.09,1997-09-20,1-URGENT,Clerk#000000727,0,s against the furiously special accounts was quickly above the blithe,
5119680,80256,7781,1,26,32142.50,0.06,0.06,N,O,1995-07-15,1995-05-23,1995-08-13,TAKE BACK RETURN,TRUCK,"the theodolites. bold, special pa",,5119680,64165,P,220325.34,1995-03-30,1-URGENT,Clerk#000000509,0,blithely ironic deposits,
5120960,132932,5446,2,23,45193.39,0.01,0.04,N,O,1996-02-18,1996-04-12,1996-02-27,NONE,RAIL,x-ray furi,,5120960,95014,O,142089.36,1996-02-05,2-HIGH,Clerk#000000176,0,lyly regular requests nag furiously. furiously regular packages accor,
5121600,22689,5192,1,6,9670.08,0.06,0.01,N,F,1995-06-12,1995-07-22,1995-06-25,NONE,RAIL,"n, regular accounts. pinto beans boost q",,5121600,123970,P,24191.82,1995-05-16,1-URGENT,Clerk#000000850,0,onic asymptotes. pinto beans among the blithely sly packages haggle sile,
5123360,178769,6321,4,20,36955.20,0.05,0.00,N,O,1997-03-11,1997-04-07,1997-03-12,COLLECT COD,AIR,ously above the accounts. requests eat b,,5123360,99085,O,272560.82,1997-02-17,2-HIGH,Clerk#000000005,0,"express, even accounts. regula",
5123680,166572,9089,2,46,75374.22,0.05,0.00,A,F,1995-05-07,1995-05-02,1995-05-26,NONE,TRUCK,cuses are. ,,5123680,122107,P,187601.08,1995-03-25,1-URGENT,Clerk#000000454,0,ly express requests. carefully silent pinto beans cajole furiously pe,
5124320,188682,8683,1,48,84992.64,0.03,0.02,A,F,1992-11-22,1993-01-04,1992-11-28,DELIVER IN PERSON,AIR,ly at the furiously ironic deposits,,5124320,105658,F,123991.33,1992-10-13,1-URGENT,Clerk#000000293,0,"its kindle slyly regular, even packages. blithely regular a",
5125600,175653,688,3,42,72603.30,0.06,0.08,N,O,1995-07-24,1995-07-17,1995-07-25,NONE,FOB,fily bold escapades are fu,,5125600,70480,O,366627.51,1995-06-17,5-LOW,Clerk#000000384,0," platelets boost according to the packages. even request",
5125920,22613,2614,1,39,59888.79,0.06,0.08,A,F,1992-05-05,1992-06-21,1992-05-22,NONE,RAIL,y unusual instructions wake,,5125920,66301,F,290991.73,1992-04-03,4-NOT SPECIFIED,Clerk#000000986,0,er the furiously final packages. bl,
5126240,15234,2738,6,48,55163.04,0.05,0.07,A,F,1994-01-01,1994-01-23,1994-01-10,DELIVER IN PERSON,REG AIR,ts try to wake. furiously iro,,5126240,105728,F,315665.64,1993-11-10,1-URGENT,Clerk#000000168,0," are quickly slowly even ideas. instructions integrate carefully according ",
5126400,30235,236,1,29,33791.67,0.03,0.02,N,O,1998-05-08,1998-04-16,1998-06-01,NONE,SHIP,counts sublate furiously a,,5126400,60634,O,168729.01,1998-02-26,1-URGENT,Clerk#000000745,0,t to cajole carefully. bu,
5126628,2774,5275,5,16,26828.32,0.09,0.08,N,O,1998-09-16,1998-08-29,1998-10-10,NONE,SHIP,around the b,,5126628,85384,O,255079.15,1998-07-08,5-LOW,Clerk#000000927,0,he furiously ironic dependencies was blithely furiously regul,
5127108,155135,166,4,28,33323.64,0.08,0.00,N,O,1998-01-01,1998-02-05,1998-01-08,TAKE BACK RETURN,MAIL," regular platelets! express deposits hang r",,5127108,52801,O,204876.88,1997-12-13,3-MEDIUM,Clerk#000000452,0,of the furiously bold ideas cajole eve,
5127360,150366,7912,4,21,29743.56,0.07,0.00,N,O,1997-01-28,1996-12-31,1997-02-16,NONE,TRUCK,bout the regular deposits. ideas wake,,5127360,41984,O,222395.74,1996-10-24,5-LOW,Clerk#000000150,0,l forges. pending pac,
5127908,148073,8074,1,4,4484.28,0.10,0.03,N,O,1996-10-29,1996-09-15,1996-11-27,DELIVER IN PERSON,SHIP,the pending theodolites. slyly regula,,5127908,5338,O,61902.87,1996-08-06,3-MEDIUM,Clerk#000000030,0,e slyly ironic ideas. slyly special cou,
5128320,29748,7255,1,40,67109.60,0.08,0.00,A,F,1993-03-21,1993-04-25,1993-03-26,COLLECT COD,TRUCK,ut the ironic asymptotes. bli,,5128320,79414,F,214252.05,1993-01-29,2-HIGH,Clerk#000000615,0,"ns affix. ironic, express forges would sleep always",
5128388,14271,1775,5,13,15408.51,0.01,0.00,R,F,1992-06-06,1992-04-27,1992-06-11,COLLECT COD,TRUCK,"ckages doubt. final, ",,5128388,91201,F,109328.70,1992-03-14,2-HIGH,Clerk#000000311,0," nag final, regular excuse",
5128960,182602,2603,4,47,79176.20,0.00,0.00,N,O,1998-02-08,1998-01-20,1998-02-21,NONE,AIR,ays. quickly ironic requests haggle furio,,5128960,38734,O,322290.32,1997-10-31,1-URGENT,Clerk#000000963,0,"inal, unusual accounts integrate slyly quickly regular",
5130148,110555,8089,2,47,73580.85,0.05,0.04,N,O,1995-07-23,1995-05-22,1995-07-29,NONE,REG AIR,y express foxes integrate blithely sly,,5130148,17437,O,136104.78,1995-03-30,4-NOT SPECIFIED,Clerk#000000629,0,g the silent accounts breach according to the quickly final theodolites.,
5131040,47918,5431,6,14,26122.74,0.02,0.08,A,F,1993-06-12,1993-05-20,1993-07-02,COLLECT COD,FOB,nusual packages wake at the packages.,,5131040,125000,F,199837.05,1993-03-04,5-LOW,Clerk#000000739,0,ithely careful deposits maintain blithely above the carefully ex,
5131200,35240,247,6,17,19979.08,0.09,0.00,N,O,1995-06-30,1995-08-14,1995-07-24,COLLECT COD,REG AIR,s alongside of,,5131200,128698,O,197745.62,1995-06-13,3-MEDIUM,Clerk#000000630,0,"lay ironic, idle pinto beans. slyly spec",
5131268,166282,6283,2,39,52582.92,0.09,0.08,N,O,1997-08-20,1997-09-30,1997-09-14,NONE,TRUCK," across the fi",,5131268,92876,O,96814.06,1997-08-01,1-URGENT,Clerk#000000279,0,ar deposits use along the busily even de,
5132000,108659,6190,5,15,25014.75,0.02,0.07,R,F,1994-08-22,1994-10-31,1994-09-06,NONE,SHIP,y regular deposits. bli,,5132000,649,F,237597.22,1994-08-14,5-LOW,Clerk#000000534,0,es. excuses wake furiously about ,
5132068,39123,9124,3,18,19118.16,0.01,0.07,N,O,1997-03-15,1997-04-10,1997-03-28,COLLECT COD,TRUCK," across the slyly ",,5132068,52301,O,247463.07,1997-01-23,2-HIGH,Clerk#000000337,0,y unusual instructions are b,
5132160,38057,561,1,36,35821.80,0.03,0.02,N,O,1997-04-17,1997-04-11,1997-04-19,NONE,AIR,gular deposits. fluff,,5132160,143404,O,187830.15,1997-02-05,1-URGENT,Clerk#000000108,0," furiously. furiously bold accounts affix carefully alongside of the careful",
5132548,2672,173,1,40,62986.80,0.00,0.03,N,O,1995-08-08,1995-07-02,1995-09-01,NONE,AIR,blithely quick accounts cajol,,5132548,139579,P,215074.07,1995-05-12,5-LOW,Clerk#000000588,0,e carefully final dependencies. stealthy requests nag quickly blithely even de,
5133600,105395,5396,1,39,54615.21,0.06,0.04,R,F,1995-03-01,1995-02-25,1995-03-22,DELIVER IN PERSON,REG AIR,ter the ironic forges. slyly bold dec,,5133600,140686,F,75497.70,1995-01-12,3-MEDIUM,Clerk#000000299,0," furiously ironic accounts. t",
5133668,153516,1062,2,23,36098.73,0.08,0.07,N,O,1998-09-07,1998-08-25,1998-10-02,COLLECT COD,AIR,n requests. special ideas sle,,5133668,98869,O,103933.82,1998-06-26,4-NOT SPECIFIED,Clerk#000000480,0,nts hang. fluffily regular account,
5133988,177400,4952,1,13,19206.20,0.07,0.02,A,F,1993-03-06,1993-05-03,1993-03-22,COLLECT COD,AIR,old deposits across the ex,,5133988,99023,F,59979.56,1993-03-05,5-LOW,Clerk#000000123,0,"ns. ironic, express ideas",
5134560,108364,3385,7,13,17840.68,0.04,0.02,R,F,1993-06-17,1993-08-27,1993-07-14,DELIVER IN PERSON,REG AIR,y even packages.,,5134560,145126,F,213123.22,1993-05-31,3-MEDIUM,Clerk#000000826,0," theodolites. final, final packag",
5134628,49981,2486,3,44,84963.12,0.08,0.07,A,F,1993-08-29,1993-09-11,1993-09-12,TAKE BACK RETURN,FOB,deposits cajole above ,,5134628,139471,F,154082.31,1993-08-12,2-HIGH,Clerk#000000152,0,fter the final pinto beans. slyly pe,
5135200,180486,8041,2,11,17231.28,0.06,0.08,A,F,1993-09-19,1993-10-19,1993-10-19,TAKE BACK RETURN,SHIP,lieve ironically even deposits. furiously f,,5135200,122713,F,130010.62,1993-09-04,1-URGENT,Clerk#000000134,0,"regular, bold platelets doze blithely dependencies. fluffily specia",
5135748,13352,3353,1,6,7592.10,0.08,0.01,R,F,1994-10-29,1994-10-20,1994-11-10,NONE,FOB,olites above the sheaves integrate fu,,5135748,115303,F,7054.57,1994-08-07,5-LOW,Clerk#000000191,0,asymptotes about the furiously even dolphins us,
5136320,1136,1137,5,41,42522.33,0.05,0.07,N,O,1995-08-20,1995-10-15,1995-09-06,TAKE BACK RETURN,MAIL,y careful pack,,5136320,57797,O,234270.64,1995-08-06,3-MEDIUM,Clerk#000000834,0,l dependencies run slyly after the carefully e,
5136388,7570,5071,4,19,28073.83,0.04,0.03,N,O,1996-09-25,1996-10-26,1996-10-25,COLLECT COD,MAIL,quests. quickly express multipliers are ,,5136388,2776,O,292671.85,1996-07-31,1-URGENT,Clerk#000000174,0,. quickly pending ideas,
5136480,53432,8443,1,11,15239.73,0.07,0.02,A,F,1993-06-03,1993-07-08,1993-07-02,DELIVER IN PERSON,TRUCK,osits. furiously reg,,5136480,84338,F,76521.95,1993-05-17,2-HIGH,Clerk#000000970,0,as. quickly quiet package,
5136548,171330,8882,5,1,1401.33,0.03,0.05,A,F,1993-07-26,1993-07-22,1993-07-27,TAKE BACK RETURN,TRUCK,final deposi,,5136548,42857,F,227516.19,1993-05-26,5-LOW,Clerk#000000151,0,ounts-- blithely even deposits sleep s,
5136640,158880,8881,3,17,32960.96,0.04,0.06,A,F,1993-12-03,1993-11-18,1994-01-02,DELIVER IN PERSON,TRUCK,s: quickly bold ,,5136640,49090,F,158386.32,1993-10-02,1-URGENT,Clerk#000000962,0,"lose pinto beans. slyly express courts after the bold, regula",
5136800,148828,3857,2,36,67565.52,0.08,0.02,N,O,1997-05-01,1997-05-25,1997-05-22,COLLECT COD,AIR,"ic deposits after the unusual,",,5136800,120997,O,140695.94,1997-03-31,4-NOT SPECIFIED,Clerk#000000959,0," deposits use according to the",
5136868,148108,5651,6,15,17341.50,0.10,0.03,N,O,1995-10-23,1996-01-13,1995-11-22,NONE,AIR,. requests,,5136868,120313,O,197431.46,1995-10-20,1-URGENT,Clerk#000000878,0,olites haggle furiously ,
5137440,6474,1475,3,1,1380.47,0.05,0.03,N,O,1997-08-20,1997-07-19,1997-09-10,TAKE BACK RETURN,RAIL,ages. carefully ,,5137440,110662,O,145311.26,1997-04-30,5-LOW,Clerk#000000871,0,g to the stealthily final packages. regular deposits cajole,
5137508,104995,16,3,28,55999.72,0.00,0.03,R,F,1992-11-14,1992-12-12,1992-12-13,DELIVER IN PERSON,TRUCK," the slyly even ideas use fluffily",,5137508,25975,F,71939.83,1992-09-22,5-LOW,Clerk#000000780,0," furiously bold pinto beans! slyly unusual ",
5138080,91074,8602,3,18,19171.26,0.03,0.07,N,O,1997-10-10,1997-10-11,1997-11-02,NONE,TRUCK,refully even accounts. regular attainm,,5138080,119083,O,225396.65,1997-08-17,3-MEDIUM,Clerk#000000701,0,excuses. furiously pend,
5138468,167660,5209,5,29,50102.14,0.10,0.06,N,O,1998-05-07,1998-04-26,1998-05-26,TAKE BACK RETURN,SHIP,lyly. slyly enticing ins,,5138468,126103,O,253515.36,1998-02-02,1-URGENT,Clerk#000000328,0,arefully pending foxes! regularly express requests sleep slyly regul,
5138628,186937,9456,3,14,28335.02,0.09,0.03,A,F,1992-07-28,1992-06-12,1992-08-21,COLLECT COD,SHIP,lly even accounts haggle slyly ,,5138628,13903,F,220680.71,1992-04-14,4-NOT SPECIFIED,Clerk#000000647,0," slyly final deposits. requests wake pendi",
5139040,153682,8713,2,42,72898.56,0.08,0.02,N,O,1998-10-16,1998-08-23,1998-11-05,NONE,REG AIR,ld have to breach. furiously care,,5139040,113749,O,296889.56,1998-07-19,3-MEDIUM,Clerk#000000803,0,ly final asymptotes use along the dependencies-- ironically unusual ,
5139680,118610,1122,5,19,30943.59,0.02,0.02,A,F,1993-11-26,1994-02-12,1993-12-11,TAKE BACK RETURN,TRUCK,y. blithely regular packages affix,,5139680,143425,F,272824.93,1993-11-25,3-MEDIUM,Clerk#000000962,0,sly quickly final packages. slyly r,
5140480,104950,9971,3,27,52783.65,0.07,0.06,N,O,1998-08-09,1998-05-13,1998-08-15,NONE,MAIL,quests along the slyly regu,,5140480,46201,O,316917.30,1998-04-10,1-URGENT,Clerk#000000094,0," even theodolites. furiously ironic excuses before the carefully final",
5141280,195927,8447,6,34,68779.28,0.06,0.03,R,F,1993-02-02,1993-02-23,1993-02-13,NONE,TRUCK,ss accounts caj,,5141280,58603,F,213996.12,1992-12-20,3-MEDIUM,Clerk#000000700,0,s. silently ironic requests haggle furiously above the silen,
5141508,48189,3198,4,28,31841.04,0.05,0.05,A,F,1993-10-17,1993-10-24,1993-10-24,TAKE BACK RETURN,RAIL,tructions aff,,5141508,111200,F,224110.12,1993-09-03,1-URGENT,Clerk#000000852,0,fully regular foxes: slyly regular acco,
5141760,60118,5131,4,19,20484.09,0.02,0.07,R,F,1995-05-29,1995-04-24,1995-06-14,COLLECT COD,RAIL,ent notornis s,,5141760,53026,P,192785.51,1995-03-13,4-NOT SPECIFIED,Clerk#000000268,0,"ns across the even, final deposits print carefully slyly e",
5142788,127981,5518,4,5,10044.90,0.08,0.00,A,F,1993-04-07,1993-02-25,1993-05-04,COLLECT COD,SHIP,nag carefully. furiously expr,,5142788,30655,F,170325.89,1992-12-12,3-MEDIUM,Clerk#000000636,0,ideas wake silently along the courts. blithely dogged depo,
5142948,46046,3559,1,22,21824.88,0.05,0.04,N,O,1997-04-28,1997-06-22,1997-05-06,DELIVER IN PERSON,RAIL,lyly. regular decoys snooze blithely. quic,,5142948,120175,O,53728.12,1997-03-29,4-NOT SPECIFIED,Clerk#000000296,0," courts cajole above the slyly fi",
5143748,132438,2439,2,45,66169.35,0.07,0.02,N,O,1995-12-17,1995-12-24,1996-01-12,COLLECT COD,RAIL,e of the s,,5143748,24515,O,230590.61,1995-11-03,1-URGENT,Clerk#000000304,0," the express tithes sleep ironic, bol",
5143840,102398,9929,1,43,60216.77,0.02,0.02,N,O,1997-05-22,1997-06-26,1997-06-01,NONE,MAIL,n excuses detect quickly after the sly,,5143840,110336,O,312198.22,1997-05-18,5-LOW,Clerk#000000202,0,he blithely unusual packages. furiously regular packages run blithely acco,
5143908,151335,6366,2,25,34658.25,0.10,0.01,N,O,1997-04-10,1997-04-25,1997-04-18,DELIVER IN PERSON,MAIL,ages. quickly ironic pack,,5143908,58496,O,286187.85,1997-01-26,4-NOT SPECIFIED,Clerk#000000716,0," according to the bold, regular orbits. fur",
5144480,137206,2233,1,16,19891.20,0.01,0.04,N,O,1997-03-20,1997-03-13,1997-04-03,DELIVER IN PERSON,RAIL,ke busy foxes. f,,5144480,16024,O,179096.84,1997-01-31,4-NOT SPECIFIED,Clerk#000000250,0," regular requests. furiously ironic ",
5144548,69620,7139,4,26,41330.12,0.01,0.03,A,F,1994-03-25,1994-03-03,1994-04-15,NONE,REG AIR," pending requests boost blithely",,5144548,66941,F,100787.10,1993-12-26,4-NOT SPECIFIED,Clerk#000000173,0,bout the dolphins. regular pinto beans through t,
5145028,4965,2466,5,1,1869.96,0.04,0.07,R,F,1992-10-24,1992-10-02,1992-10-29,COLLECT COD,FOB,arefully ironic foxes.,,5145028,57061,F,167308.50,1992-07-21,1-URGENT,Clerk#000000074,0,arefully according to the furiously unusual pinto beans. ironic accounts ,
5145508,131979,9519,2,27,54296.19,0.09,0.03,N,O,1997-02-01,1997-03-09,1997-03-03,COLLECT COD,MAIL,lyly regular deposits. fluffily ironic fo,,5145508,142987,O,173972.37,1997-01-11,4-NOT SPECIFIED,Clerk#000000723,0,ckly bold foxes nag boldly along the ironic requests. carefully ironic foxes a,
